Hard_Word,Frequency
চপাইয়া,1
সেজন্যই,1
বলতেছিস,1
মেরিডিয়েনের,1
কাঁপলো,1
মাসটাতে,1
আসেপাশে,1
ব্যবসায়িক,1
আয়নের,1
থাকোস,1
তুলার,1
মেয়াদউত্তীর্ণ,1
পেইন্টের,1
ঘার,1
কুচ,1
কেহতাহে,1
ধনিদের,1
কালুর,1
ব্যথার,1
স্যান্ডুইচটা,1
প্রেরন,1
ভাইজাম,1
সমুখ,1
পানে,1
রাক্ষসের,1
গিনা,1
নির্বিকার,1
নিম্ম,1
লাইফস্টাইল,1
খুঁটিনাটি,1
স্যান্ডুইচে,1
প্লস,1
মস্ত,1
পরেছেন,1
শালীন,1
দেখাচেছে,1
টাইটেলে,1
ছোটোবেলায়,1
স্মৃতিবিজড়িত,1
যায়গা,1
থাংক্স,1
নস্টালজিয়া,1
চ্যালা,1
যাইব,1
বাড়তি,1
তথাপি,1
অতিসাধারণ,1
ডিলার,1
অভর্থনা,1
পূর্বাভাস,1
হাদিয়াটা,1
বিবিধতা,1
ধরবেন,1
পেশাদার,1
টেনিস,1
বতর্মানে,1
তিকি,1
টেলিটক,1
ডিবিবিএল,1
লোল‌,1
গিয়েও,1
পিঠে,1
ফর্ম,1
কাস্টমারের,1
বেচেনা,1
এডা,1
চ্যানেলটাকে,1
পয়সায়,1
পরোক্ষ,1
অপরাধকেই,1
খরচটা,1
গ্রামগুলোতেও,1
বনফুল,1
ক্ষমতাশীন,1
পরিবেশকদের,1
কোপ,1
উপস্থাপনাটাই,1
দাম্পত্য,1
বেবির,1
লাগাড়,1
ঢেকেই,1
দাঁতের,1
কিচমিচ,1
আস্তাই,1
ক্যাসিনোর,1
নরেচরে,1
মেজবানি,1
ভ্রাম্যমান,1
গুলোতেও,1
জায়গাতেও,1
3তায়,1
জিহবার,1
একান্তই,1
ক্ষমতাশীলদের,1
মাবুদ,1
তুষারও,1
১.৩৭,1
স্মার্ট.,1
খান.,1
বিশ্বাসযোগ্য,1
চিড়িয়াখানাতে,1
মালিকানাধীন,1
ভরাই,1
স্টেবিলাইজার,1
প্রতিরোধের,1
শুভাকাঙ্ক্ষীদের,1
প্রেসারে,1
মোচাতে,1
মুলতঃ,1
মালুটেরিয়ান,1
পারের,1
মালুগুলো,1
সমানে,1
মন্দির,1
দর,1
সন,1
অ‌নেক‌দিন,1
পেলা‌ম,1
খূব,1
ভি‌ডিও‌টি,1
পে‌য়ে,1
পরিবহন,1
ধান্দাবাজির,1
ঢাকায়ও,1
ফেরিওয়ালা,1
বেদানার,1
জুসটা,1
টেক্সটার,1
কমলো,1
মুসাপুরে,1
ধোঁকা,1
ভুয়,1
কোরিয়ান,1
৬৪,1
রঙ্গের,1
বেড়াচ্ছি,1
ভাইয়া☺️,1
স্বচিত্র,1
প্রত্যেকে,1
আলুটোলা,1
গুহা,1
রিসাং,1
ঝরনা,1
রির্সোট,1
নুডুলসের,1
বেইশ্যা,1
নিজামে,1
হলেঃ,1
ব্রাইটনেসে,1
রিকশা,1
জুয়ারী,1
“ভালো,1
চাকতে,1
বেরোয়,1
পাঙ্গাসের,1
পিসের,1
কাঠি,1
মহিল্লা,1
৯৬,1
নায়,1
পাহাড়তলী,1
কেন.,1
এখনই.,1
লেস্ন,1
লাগিয়েছে,1
ঢুইকা,1
জায়গাটার,1
ফালাইলো,1
বরোফ,1
পোরছে,1
গলায়,1
পড়ানো,1
ইসরাইল,1
আপনজনেরা,1
দিয়েও,1
আকাশেও,1
প্লেন,1
প্রেমি,1
ছড়ায়,1
টিক্কা,1
পুরার,1
ইমিডিয়েট,1
00,1
পিচ্ছিটা,1
নেপালিরা,1
বুড়ো,1
ঘরকে,1
বলবৎ,1
(এমন,1
ধারাভাষ্যকারের,1
সামীই,1
ধারাভাষ্যকার,1
অকে,1
ডুয়েল,1
এন্ট্র,1
অর্থ্যাৎ,1
বিসমিল্লাহও,1
জাব,1
জাচ্ছি,1
লেখা-পড়া,1
তুমি),1
জঞ্জাল,1
ক্ষনি(২)গাইবেন,1
বাফারিং,1
আগামসিহ্,1
আন্ধা,1
লুলা,1
ছাপিয়ে,1
পঁট,1
এঁর,1
1995,1
বিড়ালের,1
ফায়ারিংস্কোয়াডে,1
শক্তিমান,1
ইনসাহ্আল্লাহ,1
দেবেনঃ,1
মারবো,1
তকারিতে,1
থাবা,1
সন্ত্রাসীলীগ,1
বিতারিত,1
করাহবে,1
রাখছেন.,1
গণধোলায়,1
৮৪,1
গ্যাংকে,1
দিতেইতো,1
দেখুন.,1
বহিস্কৃত,1
বুমবুম,1
হোটেলটির,1
রেন্ট,1
কাচ্চিবিরিয়ানি,1
বিড়িয়ানী,1
নিম্নমুখী,1
বেচেঁ,1
ফিরেছেন,1
ভোলেন,1
একনিষ্ঠ,1
গোষ্ঠীর,1
পরিজনে,1
গবেষনা,1
সুখিয়ে,1
নত,1
ক্রান্তি,1
ডাঙায়,1
জোয়ারে,1
নিঃস্ব,1
বিজেতাকে,1
অত্যচারীদের,1
মনচাইতিছে,1
দিলেনতো,1
মাদারী,1
কলঙ্কিত,1
গোল্ডেন,1
তীর্থ,1
পদ্মাতে,1
পৌঁছানোর,1
ভাসবো,1
জেলেদের,1
বসেই,1
দেরে,1
5জি,1
-এর,1
দুঃসাহস,1
পারছেনত,1
(প্রবাসী),1
চিরাচরিত,1
ভুইয়ে,1
রান্নাকে,1
প্রয়োগটা,1
কমবেনা,1
৪০০০,1
বাড়,1
কলাভবন,1
সাজ্জাদের,1
মেন্যুটা,1
দান্দা,1
বিংগো,1
দাখে,1
উচিদ,1
ভিক্ষাবৃত্তি,1
সমসাময়িক,1
সুশাসনের,1
অভাবেই,1
বাড়ল,1
ছাত্ররাও,1
বুদ্ধিমতি,1
পেলনা,1
চৌকশ,1
মিলিটারি,1
পোষাবে,1
কাকাতালীয়,1
শ্যামলীর,1
প্র্যাকটিস,1
এরপরের,1
বাতরা,1
স্ট্যাইল,1
হোটেলটি,1
ফৌজদারী,1
জানাজা,1
মহানুভবতার,1
করবেননা,1
বাবাকেও,1
বিজ,1
ডুকা,1
ইউটুবে,1
খসাই,1
কালেক্টরেট,1
দোকানেরটা,1
শুয়র,1
হইলি,1
অাপাদের,1
নাস্তকের,1
অনুচ্ছেদ,1
কুত্তাই,1
চেচাচ্ছিস,1
বললেইতো,1
লগিয়ে,1
কনটাক,1
বুদ্ধিদীপ্ত,1
সার্বভৌম,1
সাংবিধানিক,1
প্রতিশ্রুতি,1
31,1
43,1
সাধিত,1
পাস্তুরিত,1
উদ্ভাস,1
ভাল্লাগতো,1
জিততো,1
বহুল,1
প্রতিক্ষিত,1
হাসে,1
কুড়ার,1
নাগুর,1
শুনতাম,1
পরলো,1
ঘুসের,1
যমুমা,1
অনুপস্থিতিতে,1
আপনারটার,1
ওয়েলকাম,1
ভীডিও,1
সারসংখেপ,1
নুরুকে,1
খাউয়া,1
একটাকা,1
তফাতটা,1
সুপারহিট,1
ভাড়াকে,1
বড়নবাবের,1
ধকল,1
চাপেরই,1
সিচুয়েশনে,1
নেতায়,1
বিসয়ে,1
সজাগ,1
বিস্মিল্লাহি,1
অভিধান,1
ক্রেস্ট,1
কিনেদিলে,1
ভয়েস্টা,1
আহারকে,1
ছিনি,1
অাইনত,1
জিম্বাবুয়,1
উপজেলা,1
পরেরবারই,1
কল্যানেই,1
বারকাতিল্লা,1
অতিথিকে,1
খানাপিনার,1
তাহারা,1
আবছা,1
ছাড়স,1
সুবহানাল্লাহ,1
লাভা,1
মাংলা,1
জুহু,1
মাদারচোদেরাই,1
ওঁদের,1
অতিথিপরায়ণ,1
মুখও,1
বাঁচলো,1
বালার,1
স্টেকের,1
খায়েছি,1
ফিউচারে,1
সাদের,1
দেরাদুন,1
রাইসের,1
গোবিন্দভোগ,1
স্বাস্থ্যবান,1
বয়সের,1
দিল্লি,1
লাড্ডুর,1
স্টেকহাউজে,1
নিঃসঙ্স্হ,1
স্টক,1
সন্ধ্যায়,1
পরমানু,1
ঝলকানিতে,1
মেসেজটা,1
সামঞ্জস্যতা,1
জেনারেলাইজেশন,1
ভীড়,1
তাচ্ছিল্য,1
দেখালেও,1
জায়গাকে,1
বাড়ান,1
সিনেমাপ্লেক্স,1
সাবলীলভাবে,1
কাঁপড়,1
গড়িয়াহাট,1
সংঘাতের,1
ফিদা,1
ঠাঠাইয়ে,1
থাপপর,1
মশালটি,1
মাযা,1
মেযেরা,1
স্থানগুলো,1
বাঘা,1
ফাল,1
গরিয়াহাটে,1
কারকো,1
নর্থসিকিম,1
মাইতি,1
বারাসাত,1
আপনারই,1
খরচই,1
মজাত,1
হচ্ছে…,1
প,1
পাজি,1
উর্দুতে,1
পাউরুটি,1
এটির,1
ঝিঙে,1
কাবাবই,1
সুময়,1
নিউমার্কেটের,1
দেকলেই,1
নামটার,1
টুরটা,1
বলিনা,1
-আমার,1
ইঞ্চি,1
প্রাইজবন্ড,1
প্রাইজবন্ডের,1
অন্যথায়,1
আইওয়াশ,1
নব্বইয়ের,1
দশকে,1
একাদিক্রমে,1
বিরিয়ানীর,1
প্যান্ডেলের,1
দোকানগুলো,1
ত্রক,1
ত্রই,1
সাদ্বিনতার,1
ভারতির,1
পুলিশলিক,1
আফটার,1
ব্যাট,1
বূঝে,1
প্রতিবারেই,1
কইরেনা,1
জুম্মু,1
হাজবেন্ডকে,1
খেলমু,1
এক্ট্রেস,1
ইলিয়াস,1
মিনতি,1
আচ্চা,1
ডিজ,1
দুজনেরই,1
লোভনীয়,1
ব্যবহৃত,1
পাত্র,1
মানসম্পন্ন,1
ধুরু,1
কেলা,1
প্রিয়াঙ্কার,1
লাগেজে,1
হয়েগেল,1
পলিব্যাগে,1
নামৃবার,1
ঘরানার.,1
লোকও,1
কিন্না,1
ভাবিকেও,1
আ্যতো,1
পদের,1
চ্যানেলেও,1
চটকিয়ে,1
রূপক,1
১৮০,1
পাঠিয়েছি,1
ভাগাড়ে,1
বিড়াল,1
রায়তা,1
এনিওয়েজ,1
দিতেও,1
দেখাইতেসি,1
খাইতাসি,1
বাংলাদেশিতে,1
যাইতেসে,1
লোকজনের,1
স্যুপটার,1
কাঁকড়ার,1
খোলস,1
পারপেক্ট,1
নেতাকর্মীদেরকে,1
রকমেই,1
খন্ডে,1
ধংস্ব,1
নিলখেত,1
জেলাতে,1
মালিকে,1
আউতায়,1
রাসতার,1
কুতা,1
জড়ালো,1
বুজার,1
অনরা,1
অদের,1
১২০৪,1
নিউমার্কেটর,1
রূপকের,1
নামেদুই,1
বানার,1
প্রার্থনা,1
ঈশ্বরের,1
তিনিই,1
পরিবারকেও,1
কোপাতে,1
ধরবো,1
করিমুল্লারবাগ,1
স্খলন,1
জাইহোক,1
ড,1
মাহাথির,1
মোহাম্মদরা,1
২৫০০,1
মুস‌লিম,1
অা‌ছে,1
সাই‌কেল,1
এগোচ্ছি,1
হাগিষ্ণনাই,1
জানাযায়,1
দুর্গাপুজোর,1
কাপানো,1
প্রনালী,1
প্রস্তুতের,1
স্বরূপ,1
ব্লগারস,1
ট্রেন্ড,1
উঠলো,1
চটলেট,1
আইডিটি,1
কাব্যিক,1
হালকা-পাতলা,1
রেটিইং,1
ডূয়ার্স,1
সুটিং,1
এককথা,1
দয়াকরে,1
